TimeSinceStart,UserID,TrialID,TaskID,Dataset,Layout,QuestionType,TrialState,RawGazeFromPupil2D.x,RawGazeFromPupil2D.y,SMHighlighted1,SMHighlighted2,SMGazed,GazePositionAfterCalculation.x,GazePositionAfterCalculation.y,GazePositionAfterCalculation.z
28.62222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.7472528,-0.4593312,Small Multiples 21,Small Multiples 27,NA,-26.76295,-38.39996,-19.85541
28.64445,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3491444,0.4471569,Small Multiples 21,Small Multiples 27,NA,29.6688,-34.49848,-17.07882
28.67778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3125579,0.436974,Small Multiples 21,Small Multiples 27,NA,29.77184,-35.81089,-13.42847
28.71111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,30.07378,-35.34564,-14.03304
28.74445,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,30.736,-34.70334,-14.18011
28.77778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.44168,-34.08317,-14.08388
28.81111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.81916,-33.80241,-13.85773
28.84444,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.99458,-33.67652,-13.72764
28.87778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.75147,-33.8318,-13.94675
28.91111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.62824,-33.70393,-14.61023
28.94444,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.72941,-33.42274,-15.07908
28.97778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.87738,-33.20303,-15.26292
29.01111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.86213,-33.15245,-15.42044
29.04445,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.81055,-33.18542,-15.45961
29.07778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.72036,-33.17377,-15.69632
29.11111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.64054,-33.09251,-16.06635
29.15556,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.67036,-32.85979,-16.52486
29.17778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.9806,-32.18348,-17.31292
29.22222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,32.36937,-31.6007,-17.68398
29.25556,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,32.20522,-31.84405,-17.53932
29.28889,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3169388,0.4387001,Small Multiples 21,Small Multiples 27,NA,31.57971,-32.75789,-16.95156
29.31111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.337782,0.4412713,Small Multiples 21,Small Multiples 27,NA,30.52547,-32.98708,-18.59191
29.34444,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.337782,0.4412713,Small Multiples 21,Small Multiples 27,NA,30.59303,-33.0223,-18.39369
29.37778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,30.87896,-32.79359,-18.30245
29.41111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.01242,-32.74805,-18.13519
29.44444,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.19619,-32.91872,-17.41693
29.47778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.32629,-32.98644,-17.00253
29.51111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.93783,-32.77018,-16.14653
29.54445,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.28403,-32.66277,-15.5907
29.57778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.65332,-32.72189,-14.52936
29.61111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.78283,-32.74962,-14.11571
29.64445,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,33.01908,-32.68945,-13.62843
29.67778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,33.05315,-32.69463,-13.51871
29.72222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.94629,-32.85284,-13.38569
29.75556,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.81646,-32.98332,-13.39218
29.78889,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.5879,-33.14282,-13.59374
29.82222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.49352,-33.18146,-13.74987
29.87778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.40889,-33.16448,-14.02895
29.92222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.06961,-33.45854,-14.14484
29.95556,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.9554,-33.56018,-14.17264
29.98889,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.68287,-33.80968,-14.21222
30.02222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.6431,-33.87089,-14.1493
30.05556,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,31.77814,-33.77003,-14.06992
30.1,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.08862,-33.52745,-13.90653
30.13333,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.29477,-33.4305,-13.61133
30.16667,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.47308,-33.35448,-13.3237
30.2,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.70034,-33.157,-13.23509
30.24445,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.71519,-33.1081,-13.33275
30.27778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.59689,-33.21405,-13.36941
30.31111,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.49068,-33.27555,-13.49724
30.34444,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.29547,-33.45065,-13.55149
30.37778,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.17233,-33.58389,-13.51791
30.42222,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.24041,-33.49363,-13.58514
30.45556,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.3455,-33.40999,-13.52882
30.48889,3,14,8,Bar,Full-Circle,Long Distance,Answer,0.3379694,0.4418047,Small Multiples 21,Small Multiples 27,NA,32.47171,-33.36671,-13.29325
0.01111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.01111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.03333334,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.06666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.07777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.08888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1333333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.1777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.2,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.2111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.2222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.3888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.4111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.4333333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.4555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.4777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.5,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.5111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.5333334,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.5555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.5777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.6,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.6222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.6444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.6555555,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.6777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.7,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.7222223,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.7444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.7666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.7777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.8,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.8222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.8444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.8666667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.8888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.9111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.9333333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.9555556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
0.9777778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.022222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.044444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.066667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.088889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.122222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.144444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.166667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.188889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.244444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.266667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.288889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.322222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.344445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.366667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.4,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.422222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.444445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.477778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.5,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.522222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.544444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.577778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.6,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.633333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.655556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.677778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.711111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.733333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.755556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.788889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.811111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.833333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.866667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.888889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.911111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.944445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.966667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
1.988889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.011111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.033333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.055556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.077778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.1,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.122222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.144444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.155556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.177778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.2,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.233333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.255556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.277778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.3,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.322222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.344445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.366667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.388889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.411111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.433333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.466667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.477778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.5,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.522222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.544445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.566667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.588889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.622222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.633333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.655556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.677778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.7,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.722222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.744445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.766667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.788889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.811111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.833333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.855556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.877778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.9,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.922222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.944444,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.966667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
2.988889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.111111,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.133333,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.155556,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.177778,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.2,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.222222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.244445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.266667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.3,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.322222,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.344445,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.366667,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
3.388889,3,14,8,Bar,Full-Circle,Long Distance,PreTask,0,0,Small Multiples 0,Small Multiples 0,NA,0,0,0
